id,code,name,user_type_id/id,chart_template_id:id,reconcile
31007001_account_id,31007001,مصاريف صيانة عامة,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31008_account_id,31008,مصاريف حاسب الى,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31008001_account_id,31008001,مصاريف حاسب الى,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31009_account_id,31009,رسوم واشتراكات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31009001_account_id,31009001,رسوم واشتراكات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31010_account_id,31010,بوفيه وضيافة وحفلات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31010001_account_id,31010001,بوفيه وضيافة وحفلات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31011_account_id,31011,مواد وأدوات ومصاريف نظافة,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31011001_account_id,31011001,مواد وأدوات ومصاريف نظافة,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31012_account_id,31012,تامين على السيارات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31012001_account_id,31012001,تامين على السيارات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31012001_account_id,31012001,تامين على السيارات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31013_account_id,31013,مصروفات برامج,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31013001_account_id,31013001,مصروفات برامج,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31014_account_id,31014,مصاريف دورات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31014001_account_id,31014001,مصاريف دورات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31015_account_id,31015,الخصم المسموح به,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31015001_account_id,31015001,خصم مسموح به على الدورات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
31015002_account_id,31015002,خصم اخر,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32_account_id,32,مصاريف الاستهلاك,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001_account_id,32001,مصاريف الاستهلاك,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001001_account_id,32001001,مصروف استهلاك مبانى,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001002_account_id,32001002,مصروف استهلاك أجهزة حاسب الى,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001003_account_id,32001003,مصروف استهلاك السيارات,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001004_account_id,32001004,مصروف استهلاك لوحات إعلانية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001005_account_id,32001005,مصروف استهلاك اثاث ومفروشات ,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001006_account_id,32001006,مصروف استهلاك أجهزة كهربائة,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001007_account_id,32001007,مصروف استهلاك مكيفات فريون,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001008_account_id,32001008,مصروف استهلاك مكيفات صحراوية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001009_account_id,32001009,مصروف استهلاك مكيفات مركزية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001010_account_id,32001010,مصروف استهلاك اثاث وتجهيزات مكتبية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001011_account_id,32001011,مصروف استهلاك خزن حديدية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001012_account_id,32001012,مصروف استهلاك تكييفات مركزية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001013_account_id,32001013,مصروف استهلاك أجهزة رياضية,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001014_account_id,32001014,مصروف استهلاك رفوف ومطابخ,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001015_account_id,32001015,مصروف إطفاء برامج,account.data_account_type_expenses,account_arabic_coa_general,FALSE
32001016_account_id,32001016,مصروف إطفاء تحسينات في الماجور,account.data_account_type_expenses,account_arabic_coa_general,FALSE
